show_id,title,director,cast,country,date_added,release_year,rating,content_category,preferences,Cluster
s4690,The Innocents,Unknown Director,"Sorcha Groundsell, Percelle Ascott, Guy Pearce, Sam Hazeldine, Nadine Marshall, Jóhannes Haukur Jóhannesson, Laura Birn, Ingunn Beate Øyen, Arthur Hughes, Trond Fausa, Lise Risom Olsen, Philip Wright",United Kingdom,"August 24, 2018",2018,TV-MA,"TV Show - British TV Shows, International TV Shows, Romantic TV Shows",46,2
s4697,Stay Here,Unknown Director,"Genevieve Gorder, Peter Lorimer",United States,"August 17, 2018",2018,TV-PG,TV Show - Reality TV,68,3
s4703,72 Dangerous Animals: Asia,Unknown Director,Bob Brisbane,Australia,"August 10, 2018",2018,TV-14,"TV Show - Docuseries, International TV Shows, Science & Nature TV",50,1
s4704,Afflicted,Unknown Director,Unknown Cast,United States,"August 10, 2018",2018,TV-MA,"TV Show - Docuseries, Reality TV, Science & Nature TV",46,1
s4705,All About the Washingtons,Unknown Director,"Joseph Simmons, Justine Simmons, Kiana Ledé, Nathan Anderson, Leah Rose Randall, Maceo Smedley, Quincy Fouse, DJ Ruckus, Adain Bradley, Tim Meadows, Daymond John, Erick Chavarria, Christopher Clarke, Aubrey Cleland, Arsenio Hall, Stephen Schneider, Max Goudsmit, Noah Gerry, Jamie VanDyke, Ashleigh Hairston",United States,"August 10, 2018",2018,TV-PG,TV Show - TV Comedies,57,1
s4710,The Originals,Unknown Director,"Joseph Morgan, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Leah Pipes, Danielle Campbell, Claire Holt, Steven Krueger",United States,"August 9, 2018",2018,TV-14,"TV Show - TV Dramas, TV Horror, TV Mysteries",51,4
s4711,Pretty Man,Unknown Director,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,"August 8, 2018",2018,TV-14,"TV Show - International TV Shows, Romantic TV Shows, TV Dramas",100,3
s4712,On Children,Unknown Director,"Chuan-Chen Yeh, Chung Hsin-ling, Frances Wu, Chiung-Hsuan Hsieh, Su-Yun Ko, Ivy Yin, Gingle Wang, Hsiu-Fu Liu, Tzu-Chuan Liu, Yu-Xuan Wang",Taiwan,"August 5, 2018",2018,TV-14,"TV Show - International TV Shows, TV Dramas, TV Mysteries",77,1
s4717,Cocaine Coast,Unknown Director,"Javier Rey, Tristán Ulloa, Antonio Durán 'Morris', Carlos Blanco, Manuel Lourenzo, Jana Pérez, Xosé Antonio Touriñán, Isabel Naveira, Eva Fernández, Juan Pablo Shuk",Spain,"August 3, 2018",2018,TV-MA,"TV Show - Crime TV Shows, International TV Shows, Spanish-Language TV Shows",64,2
s4718,Dinotrux Supercharged,Unknown Director,"Andrew Francis, Richard Ian Cox, Brian Drummond, Matt Hill, Ashleigh Ball, Paul Dobson",,"August 3, 2018",2018,TV-Y7,TV Show - Kids' TV,70,2
s4739,Becoming Champions,Unknown Director,Unknown Cast,Mexico,"August 1, 2018",2018,TV-G,"TV Show - Docuseries, International TV Shows",51,0
s4742,Switched,Unknown Director,"Daiki Shigeoka, Tomohiro Kamiyama, Kaya Kiyohara, Miu Tomita, Reika Kirishima, Shinji Rokkaku, Miu Suzuki, Riko Hisada, Megumi Seki, Shoko Nakajima",Japan,"August 1, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Dramas, TV Mysteries",45,0
s4743,The Could’ve-Gone-All-the-Way Committee,Unknown Director,"Jiro Sato, Mai Shiraishi, Takayuki Yamada, Shotaro Mamiya, Tamotsu Kanshuji, Yuka Ogura, Kenta Hamano, Yuka Kuramochi, Yuki Morinaga, Rena Takeda, Munenori Nagano, Shiori Enatsu, Toru Tezuka, Yosuke Sugino, Maika Yamamoto, Akiyoshi Nakao, Aoi Morikawa, Masato Yano, Mari Yamachi, Megumi, Mayuko Fukuda, Yuta Koseki",Japan,"August 1, 2018",2018,TV-14,"TV Show - International TV Shows, Romantic TV Shows, TV Dramas",58,1
s4744,A Very Secret Service,Unknown Director,"Hugo Becker, Wilfred Benaïche, Christophe Kourotchkine, Karim Barras, Bruno Paviot, Jean-Édouard Bodziak, Mathilde Warnier, Joséphine de La Baume, Marie-Julie Baup, Antoine Gouy, Julie Farenc",France,"July 30, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Comedies",66,0
s4745,SWORDGAI The Animation,Unknown Director,"Yuto Uemura, Yuuka Aisaka, Nobunaga Shimazaki, Yuuichirou Umehara, Toshihiko Seki, Jouji Nakata, Rina Satou, Tomokazu Sugita, Hiro Shimono, Ayane Sakura, Urara Takano, Kohei Murakami, Maaya Uchida, Takaya Kuroda, Michiko Neya, Takaya Hashi",Japan,"July 30, 2018",2018,TV-MA,"TV Show - Anime Series, International TV Shows",83,1
s4748,Kath and Kim,Unknown Director,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",Australia,"July 28, 2018",2007,TV-MA,TV Show - TV Comedies,91,0
s4751,El Chapo,Unknown Director,"Marco de la O, Humberto Busto, Alejandro Aguilar, Rodrigo Abed, Luis Fernando Peña, Juan Carlos Olivas, Rolf Petersen, Carlos Hernan Romo, Héctor Holten, Diego Vásquez, Teté Espinoza, Luis Rábago, Dolores Heredia, Cristina Michaus, Valentina Acosta, Juliette Pardau, Abril Schreiber","Mexico, United States","July 27, 2018",2018,TV-MA,"TV Show - Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",88,0
s4753,Smoking,Unknown Director,"Ryo Ishibashi, Nobuaki Kaneko, Tomomi Maruyama, Kaito Yoshimura",Japan,"July 27, 2018",2018,TV-MA,"TV Show - Crime TV Shows, International TV Shows, TV Action & Adventure",40,1
s4755,Welcome to the Family,Unknown Director,"Melani Olivares, Ivan Massagué, Yolanda Ramos, Nao Albet, Georgina Amorós, Leïti Sène, Nonna Cardoner",Spain,"July 27, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",83,0
s4759,Amazing Interiors,Unknown Director,Unknown Cast,United Kingdom,"July 20, 2018",2018,TV-PG,"TV Show - British TV Shows, International TV Shows, Reality TV",58,0
s4760,Dark Tourist,Unknown Director,Unknown Cast,New Zealand,"July 20, 2018",2018,TV-MA,"TV Show - Docuseries, International TV Shows",75,3
s4763,Home: Adventures with Tip & Oh,Unknown Director,"Rachel Crow, Mark Whitten, Ana Ortiz, Ron Funches, Matt Jones, Nolan North",United States,"July 20, 2018",2018,TV-Y7,"TV Show - Kids' TV, TV Comedies",94,1
s4764,Jimmy: The True Story of a True Idiot,Unknown Director,"Akiyoshi Nakao, Tetsuji Tamayama, Hiroyuki Onoue, Shinji Rokkaku, Ikuji Nakamura, Yasuhi Nakamura, Mari Hamada",Japan,"July 20, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Comedies, TV Dramas",66,1
s4765,Luna Petunia: Return to Amazia,Unknown Director,"Ciara Alexys, Katie Griffin, Cory Doran, Jonah Weinberg, Stephanie Lynn Robinson, Stephanie Anne Mills, Robert Tinkler","Canada, United States","July 20, 2018",2018,TV-Y,TV Show - Kids' TV,90,1
s4768,Camarón Revolution,Unknown Director,"Camarón de la Isla, Juan Diego",,"July 18, 2018",2018,TV-14,"TV Show - Docuseries, International TV Shows, Spanish-Language TV Shows",82,1
s4772,The Joel McHale Show with Joel McHale,Unknown Director,Joel McHale,United States,"July 15, 2018",2018,TV-MA,"TV Show - Stand-Up Comedy & Talk Shows, TV Comedies",77,0
s4773,Meteor Garden,Unknown Director,"Shen Yue, Dylan Wang, Darren Chen, Connor Liang, Caesar Wu",China,"July 14, 2018",2018,TV-14,"TV Show - International TV Shows, Romantic TV Shows, TV Dramas",81,0
s4777,Mossad 101,Unknown Director,"Yehuda Levi, Yehoram Gaon, Shai Avivi, Liron Vaisman, Aki Avni, Itay Tiran, Hana Laszlo",Israel,"July 11, 2018",2017,TV-MA,"TV Show - International TV Shows, TV Action & Adventure, TV Dramas",65,1
s4778,Baby Ballroom,Unknown Director,"Warren Bullock, Jane Bullock",United Kingdom,"July 10, 2018",2018,TV-MA,"TV Show - British TV Shows, International TV Shows, Reality TV",93,1
s4779,Drug Lords,Unknown Director,Unknown Cast,United States,"July 10, 2018",2018,TV-MA,"TV Show - Crime TV Shows, Docuseries",45,1
s4780,Mr. Sunshine,Lee Eung-bok,"Lee Byung-hun, Kim Tae-ri, Yoo Yeon-seok, Kim Min-jung, Byun Yo-han",South Korea,"July 8, 2018",2018,TV-MA,"TV Show - International TV Shows, Korean TV Shows, Romantic TV Shows",92,1
s4781,First Team: Juventus,Unknown Director,Unknown Cast,United States,"July 6, 2018",2018,TV-PG,"TV Show - Docuseries, International TV Shows",50,0
s4799,NCIS,Unknown Director,"Mark Harmon, Michael Weatherly, Pauley Perrette, David McCallum, Sean Murray, Cote de Pablo, Brian Dietzen, Rocky Carroll, Lauren Holly, Sasha Alexander, Joe Spano, Alan Dale, Emily Wickersham, Pancho Demmings",United States,"July 1, 2018",2017,TV-14,"TV Show - Crime TV Shows, TV Dramas, TV Mysteries",62,1
s4805,Somewhere Between,Unknown Director,"Paula Patton, Devon Sawa, JR Bourne, Aria Birch, Catherine Barroll, Samantha Ferris, Imogen Tear, Daniel Bacon, Carmel Amit, Noel Johansen, Rebecca Staab",United States,"June 30, 2018",2017,TV-14,"TV Show - Crime TV Shows, TV Dramas, TV Mysteries",65,0
s4808,Churchill’s Secret Agents: The New Recruits,Unknown Director,Unknown Cast,United Kingdom,"June 29, 2018",2018,TV-MA,"TV Show - British TV Shows, International TV Shows, Reality TV",65,0
s4810,Kiss Me First,Unknown Director,"Tallulah Haddon, Simona Brown, Matthew Beard, Matthew Aubrey","United Kingdom, United States","June 29, 2018",2018,TV-MA,"TV Show - British TV Shows, Crime TV Shows, International TV Shows",47,3
s4814,Hotel Transylvania,Unknown Director,"Bryn McAuley, Evany Rosen, Gage Munroe, Joseph Motiki, Dan Chameroy, David Berni, John McGrath","United States, Canada","June 26, 2018",2017,TV-Y7,"TV Show - Kids' TV, TV Comedies",97,1
s4816,Borges,Unknown Director,"Thati Lopes, Antonio Pedro Tabet, Karina Ramil, Rafael Portugal, Luis Lobianco",Brazil,"June 25, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Comedies",78,0
s4819,Life Sentence,Unknown Director,Lucy Hale,United States,"June 23, 2018",2018,TV-14,TV Show - TV Dramas,45,0
s4822,Marvel's Luke Cage,Unknown Director,"Mike Colter, Alfre Woodard, Rosario Dawson, Simone Missick, Mahershala Ali, Erik LaRay Harvey, Theo Rossi, Frank Whaley, Frankie Faison, Sonia Braga, Ron Cephas Jones",United States,"June 22, 2018",2018,TV-MA,"TV Show - Crime TV Shows, TV Action & Adventure, TV Dramas",96,1
s4825,Club de Cuervos Presents: The Ballad of Hugo Sánchez,Unknown Director,"Jesús Zavala, Ianis Guerrero, Mauro Mauad, Renato Gutz, Raúl Briones, Markin López, Guillermo Dorantes, Martha Claudia Moreno, Aldo Escalante, Sergio Mayer, Paola Moreno, Pedro Miguel Arce",United States,"June 18, 2018",2018,TV-MA,"TV Show - International TV Shows, Spanish-Language TV Shows, TV Comedies",95,0
s4832,True: Magical Friends,Unknown Director,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",,"June 15, 2018",2018,TV-Y,TV Show - Kids' TV,62,0
s4833,True: Wonderful Wishes,Unknown Director,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",,"June 15, 2018",2018,TV-Y,TV Show - Kids' TV,72,4
s4837,The Staircase,Unknown Director,Unknown Cast,France,"June 8, 2018",2018,TV-MA,"TV Show - Crime TV Shows, Docuseries, TV Mysteries",99,1
s4838,The Night Shift,Unknown Director,"Eoin Macken, Jill Flint, Freddy Rodríguez, Ken Leung, Brendan Fehr, Jeananne Goossen, J.R. Lemon, Robert Bailey Jr., Daniella Alonso, Catharine Pilafas",United States,"June 7, 2018",2017,TV-14,TV Show - TV Dramas,93,0
s4839,Dinosaur King,Unknown Director,"Megumi Matsumoto, Matsuri Mizuguchi, Tomoko Kobashi, Asuka Tanii, Seiko Tamura, Veronica Taylor, Sebastian Arcelus, Kether Donohue, Rachael Lillis, Madeleine Blaustein",Japan,"June 2, 2018",2008,TV-Y7,"TV Show - Anime Series, Kids' TV",74,0
s4842,November 13: Attack on Paris,Unknown Director,Unknown Cast,France,"June 1, 2018",2018,TV-MA,"TV Show - Crime TV Shows, Docuseries, International TV Shows",96,1
s4845,Unbreakable Kimmy Schmidt,Unknown Director,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane",United States,"May 30, 2018",2019,TV-14,TV Show - TV Comedies,84,0
s4846,Arrested Development,Unknown Director,"Jason Bateman, Portia de Rossi, Will Arnett, Michael Cera, Alia Shawkat, Tony Hale, David Cross, Jeffrey Tambor, Jessica Walter, Ron Howard",United States,"May 29, 2018",2019,TV-MA,TV Show - TV Comedies,100,1
s4847,The Break with Michelle Wolf,Unknown Director,Unknown Cast,United States,"May 27, 2018",2018,TV-MA,"TV Show - Stand-Up Comedy & Talk Shows, TV Comedies",75,0
s4849,Something in the Rain,Unknown Director,"Son Ye-jin, Jung Hae-in, Jang So-yeon",South Korea,"May 26, 2018",2018,TV-MA,"TV Show - International TV Shows, Korean TV Shows, Romantic TV Shows",72,0
s4853,Trollhunters,Unknown Director,"Kelsey Grammer, Anton Yelchin, Charlie Saxton, Lexi Medrano, Fred Tatasciore, Clancy Brown, Mark Hamill, Ron Perlman, Steven Yeun, Amy Landecker, Jonathan Hyde, Anjelica Huston, Lena Headey, David Bradley, Tom Kenny, Laraine Newman, Grey Griffin, James Purefoy","United States, Mexico","May 25, 2018",2018,TV-Y7,"TV Show - Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",42,3
s4854,Mob Psycho 100,Unknown Director,"Tatsuomi Hamada, Kazuki Namioka, Yuki Yoda, Ayumu Mochizuki, Atsushi Arai, Akio Otsuka, Moro Morooka",Japan,"May 22, 2018",2018,TV-MA,"TV Show - International TV Shows, TV Action & Adventure, TV Comedies",61,1
s4857,Dance & Sing with True,Unknown Director,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",,"May 18, 2018",2018,TV-Y,TV Show - Kids' TV,57,4
s4858,Inspector Gadget,Unknown Director,"Ivan Sherry, Tara Strong, Martin Roach, Scott McCord, Lyon Smith, Derek McGrath","Canada, United States, France","May 18, 2018",2017,TV-Y7,"TV Show - Crime TV Shows, Kids' TV, TV Comedies",49,1
s4863,Saint Seiya: The Lost Canvas,Unknown Director,"Tetsuya Kakihara, Hiro Shimono, Aya Hirano, Atsushi Abe, Sanae Kobayashi, Kenta Miyake, Tomohiro Tsuboi, Nana Mizuki, Shigeru Chiba",Japan,"May 15, 2018",2009,TV-MA,"TV Show - Anime Series, International TV Shows",76,2
s4866,Bill Nye Saves the World,Unknown Director,"Bill Nye, Karlie Kloss, Derek Muller, Emily Calandrelli, Nazeem Hussain, Joanna Hausmann",United States,"May 11, 2018",2018,TV-14,TV Show - Stand-Up Comedy & Talk Shows,57,1
s4868,Evil Genius,"Trey Borzillieri, Barbara Schroeder",Unknown Cast,United States,"May 11, 2018",2018,TV-MA,"TV Show - Crime TV Shows, Docuseries, TV Mysteries",69,2
s4870,The Who Was? Show,Unknown Director,"Haley Tju, Adam Hochstetter, Kirrilee Berger, Lilla Crawford, Bentley Green, Zach Timson, Andrew Daly, H. Jon Benjamin",United States,"May 11, 2018",2018,TV-PG,"TV Show - Kids' TV, TV Comedies",45,2
s4875,A Little Help with Carol Burnett,Unknown Director,"Carol Burnett, Russell Peters, Mark Cuban, Taraji P. Henson, Brittany Snow, Wanda Sykes, Derek Hough, Billy Eichner, Lisa Kudrow, Candace Cameron Bure, DJ Khaled, Tony Hale, Julie Bowen",United States,"May 4, 2018",2018,TV-G,"TV Show - Stand-Up Comedy & Talk Shows, TV Comedies",84,2
s4880,Kong: King of the Apes,Unknown Director,"Lee Tockar, Sam Vincent, Alessandro Juliani, Tabitha St. Germain, Kathleen Barr, Viv Leacock, Shannon Chan-Kent, Vincent Tong","United States, Japan, Canada","May 4, 2018",2018,TV-Y7,TV Show - Kids' TV,87,1
s4899,Simon,Unknown Director,"Loti Bailey, Hayden Connett, Keith Faulkner, Rudy Greatorex, Luke Haliwell, Jacob Preston, Joanna Ruiz, Alex Starke",France,"May 1, 2018",2016,TV-Y,TV Show - Kids' TV,88,1
s4901,Spiritual House,Unknown Director,"Hiroyuki Ehara, Miki Sumiyoshi, Sato Kondo, Kazuhiro Kiyohara, Noriko Sakai, Moe Oshikiri, Homare Sawa, Mariko Hayashi",,"May 1, 2018",2017,TV-PG,"TV Show - International TV Shows, Stand-Up Comedy & Talk Shows",69,1
s4904,Black Crows,Unknown Director,"Rashed Al Shamrani, Sayed Rajab, Dina Talaat, Mohamad Al Ahmad, Maram Al Bloushi, Mahmoud Bu Shehri, Aseel Omran, Mona Shaddad, Azeez Khayoun, Ayman Mabrouk, Eisa Diab, Dima Al Jundi","Saudi Arabia, Syria, Egypt, Lebanon, Kuwait","April 30, 2018",2017,TV-14,"TV Show - International TV Shows, TV Dramas",50,1
s4907,Bobby Kennedy for President,Dawn Porter,Robert F. Kennedy,,"April 27, 2018",2018,TV-MA,TV Show - Docuseries,45,1
s4909,Goodnight DJ 1,Unknown Director,"Chan Fong, Z-Chen, Frederick Lee, Melvin Sia, Chris Tong, Rickman Chia, Henley Hii",,"April 27, 2018",2016,TV-14,"TV Show - International TV Shows, TV Dramas, TV Horror",58,1
s4911,Moving On,Unknown Director,"Irene Santiago, Gary Estrada, Ariel Rivera, Patrick Theo, Louise Chong, Mano Maniam, Jojo Struys, Alvin Wong",,"April 27, 2018",2016,TV-PG,"TV Show - International TV Shows, TV Dramas",72,1
s4914,Trio and a Bed,Unknown Director,"Annabelle Kong, Amber Chia, Carmen Soo, Danny Wan, Daniel Tan, Jeffrey Cheng",,"April 27, 2018",2016,TV-PG,"TV Show - International TV Shows, Romantic TV Shows, TV Comedies",90,2
s4915,海的儿子,Unknown Director,"Li Nanxing, Christopher Lee, Jesseca Liu, Apple Hong, Jeanette Aw",,"April 27, 2018",2016,TV-14,"TV Show - International TV Shows, TV Dramas",67,2
s4925,Charité,Unknown Director,"Alicia von Rittberg, Maximilian Meyer-Bretschneider, Justus von Dohnányi, Matthias Koeberlin, Christoph Bach, Ernst Stötzner, Klara Deutschmann, Ramona Kunze-Libnow, Daniel Sträßer, Tanja Schleiff, Monika Oschek, Emilia Schüle, Matthias Brenner, Thomas Loibl",Germany,"April 19, 2018",2017,TV-MA,"TV Show - International TV Shows, TV Dramas",51,0
s4926,The Chalet,Unknown Director,"Chloé Lambert, Philippe Dusseau, Emilie de Preissac, Marc Ruchmann, Blanche Veisberg, Eric Savin, Nicolas Gob, Catherine Vinatier, Thierry Godard",France,"April 17, 2018",2018,TV-MA,"TV Show - Crime TV Shows, International TV Shows, TV Dramas",77,0
s4927,The Honeymoon Stand Up Special,Unknown Director,"Natasha Leggero, Moshe Kasher",United States,"April 17, 2018",2018,TV-MA,"TV Show - Stand-Up Comedy & Talk Shows, TV Comedies",83,1
s4931,The Magic School Bus Rides Again,Unknown Director,"Kate McKinnon, Miles Koseleci-Vieira, Mikaela Blake, Gabby Clarke, Leke Maceda-Rustecki, Matthew Mintz, Lynsey Pham, Birva Pandya, Kaden Stephen, Lily Tomlin",United States,"April 13, 2018",2018,TV-Y,TV Show - Kids' TV,67,1
s4934,AMO,Unknown Director,"Derek Ramsay, Vince Rillon, Allen Dizon, Felix Roco, Ruby Ruiz",Philippines,"April 9, 2018",2017,TV-MA,"TV Show - International TV Shows, TV Dramas",98,3
s4942,Troy,Unknown Director,"Louis Hunter, Bella Dayne, Frances O'Connor, David Threlfall, Chloe Pirrie, Tom Weston-Jones, Alfred Enoch, Jonas Armstrong","United Kingdom, South Africa, Australia, United States","April 6, 2018",2018,TV-MA,"TV Show - British TV Shows, International TV Shows, Romantic TV Shows",85,4
s4943,Wakfu,Unknown Director,"Fanny Bloc, Jules De Jongh, Patrick Béthune, Hugo Chandor, Thierry Mercier, Matthew Géczy, Benjamin Pascal, Arthur Bostrom, Geneviève Doang, Adeline Chetail, Jessica Bell, Thomas Guitard, Ross Grant, Gérard Surugue, Kier Stewart, Benoît Allemane, Bruno Magne",France,"April 6, 2018",2017,TV-PG,TV Show - Kids' TV,50,1
s4947,Star Trek: The Next Generation,Unknown Director,"Patrick Stewart, Jonathan Frakes, LeVar Burton, Michael Dorn, Marina Sirtis, Brent Spiner, Gates McFadden, Majel Barrett, Wil Wheaton",United States,"April 2, 2018",1993,TV-PG,"TV Show - TV Action & Adventure, TV Sci-Fi & Fantasy",72,0
s4950,Fallet,Unknown Director,"Lisa Henni, Adam Godley, Tomas von Brömssen, Lia Boysen, Christoffer Nordenrot, Stina Rautelin, Erik Madsen, Magnus Krepper, Meliz Karlge, Linda Nilarve, Björn Granath, Richenda Carey, Dag Malmberg",Sweden,"April 1, 2018",2017,TV-MA,"TV Show - Crime TV Shows, International TV Shows, TV Comedies",94,1
s4952,Loaded,Unknown Director,"Jim Howick, Samuel Anderson, Jonny Sweet, Nick Helm, Mary McCormack, Aimee-Ffion Edwards, Lolly Adefope",United Kingdom,"April 1, 2018",2017,TV-MA,"TV Show - British TV Shows, International TV Shows, TV Comedies",98,4
s4958,Doctor Foster,Unknown Director,"Suranne Jones, Bertie Carvel, Clare-Hope Ashitey, Cheryl Campbell, Jodie Comer, Victoria Hamilton, Martha Howe-Douglas, Adam James, Thusitha Jayasundera, Sara Stewart, Neil Stuke, Tom Taylor, Robert Pugh, Shazia Nicholls, Cian Barry, Megan Roberts, Charlie Cunniffe, Navin Chowdhry",United Kingdom,"March 31, 2018",2017,TV-MA,"TV Show - British TV Shows, International TV Shows, Romantic TV Shows",99,1
s4962,Rapture,Unknown Director,"Logic, Nas, Dave West, T.I., G-Eazy, 2 Chainz, Rapsody, Just Blaze, A Boogie Wit tha Hoodie",United States,"March 30, 2018",2018,TV-MA,TV Show - Docuseries,92,0
